FILENAME | WORD_COUNT | HAS_SPECIFIC_DATA | HAS_UNIQUE_CONTENT | TEMPLATE_PHRASES_COUNT | DUPLICATE_CONCLUSIONS | GRADE | NOTES
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
medical-dermatology/hair-scalp/PRP-hair-restoration.html | 376 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/acquired-progressive-kinking-adult-hair-texture-changes.html | 849 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/alopecia-areata-autoimmune-hair-loss-patches.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(14)
medical-dermatology/hair-scalp/alopecia-areata.html | 334 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/alopecia-children.html | 351 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/alopecia-totalis-universalis.html | 342 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/anagen-effluvium-chemotherapy-induced-hair-loss.html | 831 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/androgenetic-alopecia-male-pattern-baldness.html | 274 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); GENERIC_RISK_FACTORS(10)
medical-dermatology/hair-scalp/androgenetic-alopecia-pattern-hair-loss-explained.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(30)
medical-dermatology/hair-scalp/bubble-hair-heat-damage-at-the-microscopic-level.html | 834 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/central-centrifugal-cicatricial-alopecia-hair-loss-in-black-women.html | 870 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/central-centrifugal-cicatricial-alopecia.html | 385 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/combination-therapy-hair-loss.html | 439 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/dandruff.html | 377 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/diffuse-alopecia-widespread-hair-thinning-causes.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/discoid-lupus-and-hair-loss-autoimmune-scarring.html | 884 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(14)
medical-dermatology/hair-scalp/dissecting-cellulitis-of-the-scalp-perifolliculitis-treatment.html | 888 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/dissecting-cellulitis-scalp.html | 374 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/dutasteride-for-hair-loss-stronger-dht-blocker.html | 873 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/female-pattern-hair-loss-womens-hair-thinning-guide.html | 869 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/female-pattern-hair-loss.html | 388 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); GENERIC_RISK_FACTORS(11)
medical-dermatology/hair-scalp/finasteride-for-hair-loss-benefits-risks-and-alternatives.html | 869 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/finasteride-hair-loss.html | 334 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/folliculitis-decalvans-infected-follicles-causing-hair-loss.html | 833 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/folliculitis-decalvans.html | 327 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/frontal-fibrosing-alopecia-receding-hairline-in-women.html | 852 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/frontal-fibrosing-alopecia.html | 346 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/hair-loss-and-thyroid-disease-the-hormonal-connection.html | 890 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(15)
medical-dermatology/hair-scalp/hair-shaft-disorders-diagnosis-and-management-overview.html | 852 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/hair-transplant-surgery-fue-vs-fut-explained.html | 849 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/hair-transplantation-FUE-FUT.html | 335 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/head-lice-diagnosis-and-modern-treatment-options.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/index.html | 1964 | N | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(12)
medical-dermatology/hair-scalp/iron-deficiency-and-hair-loss-nutritional-factors.html | 881 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/iron-deficiency-hair-loss.html | 375 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/lichen-planopilaris-scarring-alopecia-from-inflammation.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/lichen-planopilaris.html | 318 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/loose-anagen-syndrome-easily-pulled-hair-in-children.html | 860 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/low-level-laser-therapy-for-hair-regrowth.html | 901 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/low-level-laser-therapy-hair.html | 389 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/microneedling-for-hair-growth-dermaroller-science.html | 871 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/minoxidil-hair-loss.html | 313 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/minoxidil-how-it-works-and-what-to-expect.html | 818 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/monilethrix-beaded-hair-genetic-disorder.html | 815 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(14)
medical-dermatology/hair-scalp/oral-minoxidil-low-dose-systemic-treatment.html | 839 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/piedra-fungal-infection-of-the-hair-shaft.html | 828 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/pili-torti-twisted-hair-syndrome.html | 831 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/postpartum-hair-loss-shedding-after-pregnancy.html | 848 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/postpartum-hair-loss.html | 385 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/prp-therapy-for-hair-loss-platelet-rich-plasma-treatment.html | 890 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/scalp-acne-causes-prevention-and-treatment.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/scalp-biopsy-technique.html | 333 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/scalp-eczema-managing-itchy-flaky-scalp.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/scalp-folliculitis-itchy-bumps-on-your-head.html | 843 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/scalp-folliculitis.html | 332 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/scalp-psoriasis-more-than-just-dandruff.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/scalp-psoriasis.html | 345 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/seborrheic-dermatitis-of-the-scalp-causes-and-solutions.html | 882 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/seborrheic-dermatitis-scalp.html | 376 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/spironolactone-for-hair-loss-in-women.html | 896 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/spironolactone-hair-loss.html | 326 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/stress-related-hair-loss.html | 356 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/telogen-effluvium-stress-related-hair-shedding.html | 839 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/telogen-effluvium.html | 311 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/thyroid-hair-loss.html | 365 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/tinea-capitis-ringworm-of-the-scalp.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/topical-hair-loss-treatments-minoxidil-alternatives.html | 867 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/traction-alopecia-hairstyle-related-hair-loss.html | 839 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/traction-alopecia.html | 311 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/trichoptilosis-science-of-split-ends.html | 824 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/trichorrhexis-nodosa-weak-points-along-the-hair-shaft.html | 845 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/trichorrhexis-nodosa.html | 360 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/trichotillomania.html | 353 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/hair-scalp/uncombable-hair-syndrome-spun-glass-hair.html | 851 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/hair-scalp/woolly-hair-syndrome-tightly-coiled-hair-from-birth.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/beaus-lines-horizontal-grooves-across-nails.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/beaus-lines-nail.html | 320 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/brittle-nails-onychorrhexis.html | 364 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/brittle-nails-onychoschizia-causes-and-solutions.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/candidal-onychomycosis-yeast-nail-infection.html | 839 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/chemical-nail-avulsion-urea-paste-treatment.html | 848 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/gel-and-acrylic-nail-damage-recovery-guide.html | 884 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/green-nail-syndrome-pseudomonas-nail-infection.html | 851 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/green-nail-syndrome-pseudomonas.html | 386 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/habit-tic-deformity.html | 352 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/half-and-half-nails-lindsays-nails-and-kidney-disease.html | 843 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/half-and-half-nails.html | 347 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/index.html | 999 | N | Y | 0 | N | PASS | OK
medical-dermatology/nails/ingrown-toenail-conservative-and-surgical-treatment.html | 841 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/ingrown-toenails-management.html | 278 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/laser-treatment-for-toenail-fungus-does-it-work.html | 890 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/melanonychia-dark-stripe-on-the-nail.html | 816 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/nail-biopsy.html | 446 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-clubbing.html | 355 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-lichen-planus.html | 355 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-matrix-biopsy-diagnosing-nail-melanoma.html | 848 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/nail-pitting-causes-from-psoriasis-to-alopecia.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/nail-pitting.html | 319 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-psoriasis-pitting-ridging-and-crumbling.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/nail-psoriasis.html | 364 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-ridges-longitudinal-transverse.html | 388 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/nail-ridges-vertical-lines-and-what-they-mean.html | 837 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/nail-trauma.html | 412 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/onycholysis-nail-lifting-from-the-nail-bed.html | 820 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/onycholysis.html | 345 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/onychomycosis-fungal-nails.html | 290 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/onychomycosis-toenail-fungus-complete-guide.html | 818 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/paronychia-acute-chronic.html | 316 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/paronychia-nail-fold-infection-treatment.html | 818 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/pincer-nail-correction-curved-nail-treatment.html | 848 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/spoon-nails-koilonychia.html | 418 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/subungual-melanoma-nail.html | 349 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/terrys-nails.html | 358 | Y | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/nails/twenty-nail-dystrophy-trachyonychia-in-children.html | 839 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/viral-warts-around-nails-periungual-verrucae.html | 871 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/white-spots-on-nails-leukonychia-explained.html | 871 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/yellow-nail-syndrome-thick-curved-yellow-nails.html | 858 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/nails/yellow-nail-syndrome.html | 415 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/pediatric/atopic-dermatitis-children.html | 208 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/pediatric/baby-eczema-atopic-dermatitis-in-infants.html | 841 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
